Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
0.573881,0.323055,0.623358,0.702097,1.092655,0.004159,0.000847,-0.013338,0.181850,-3.256102,3.263958,-36.885510,45.985469,58.950862,-0.003233,-0.756109,0.013694,2.312486
0.578039,0.323114,0.618748,0.698034,1.089541,0.004159,0.000569,-0.013549,0.109723,-3.287092,3.291394,-48.026995,12.211668,49.555193,-0.003114,-0.754622,0.001487,-0.897679
0.582198,0.323013,0.613893,0.693687,1.086431,0.004159,0.000190,-0.013979,0.053511,-3.363443,3.364716,-47.878738,-21.996681,52.689918,-0.003110,-0.776228,-0.021606,-4.858731
0.586356,0.322958,0.608895,0.689242,1.083125,0.004159,-0.000097,-0.014463,0.022606,-3.474519,3.473856,-38.293106,-52.522444,64.999762,-0.003306,-0.819684,-0.043456,-8.734963
0.590515,0.322925,0.603732,0.684670,1.079635,0.004159,-0.000190,-0.015015,0.024201,-3.598330,3.597501,-20.565227,-74.842906,77.616938,-0.003490,-0.870980,-0.051296,-11.571651
0.594674,0.323072,0.598439,0.680077,1.075773,0.004159,0.000059,-0.015454,0.060151,-3.709888,3.711135,1.596753,-83.308935,83.324236,-0.003862,-0.931594,-0.060614,-13.198818
0.598832,0.323359,0.593058,0.675484,1.071615,0.004159,0.000400,-0.015837,0.125689,-3.786480,3.791848,24.788017,-75.016725,79.006043,-0.004158,-0.992221,-0.060628,-13.016516
0.602991,0.323827,0.587545,0.670875,1.067069,0.004159,0.000902,-0.016187,0.212862,-3.827292,3.838030,45.366876,-55.058163,71.341115,-0.004545,-1.049232,-0.057010,-11.258233
0.607149,0.324417,0.582193,0.666480,1.062418,0.004159,0.001344,-0.016246,0.301927,-3.828781,3.844483,58.139198,-28.589891,64.788488,-0.004652,-1.086455,-0.037223,-8.018975
0.611308,0.325070,0.577060,0.662321,1.057784,0.004159,0.001711,-0.015997,0.370462,-3.803708,3.822917,58.860037,-4.142697,59.005643,-0.004634,-1.102938,-0.016484,-4.510642
0.615466,0.325774,0.571965,0.658235,1.053053,0.004159,0.001947,-0.015580,0.406171,-3.763357,3.784396,46.484774,15.374501,48.961306,-0.004731,-1.107311,-0.004373,-1.679514
0.619625,0.326330,0.566967,0.654173,1.048533,0.004159,0.001913,-0.015226,0.400885,-3.726421,3.747421,23.796223,24.614197,34.236223,-0.004520,-1.094161,0.013150,0.396744
0.623783,0.326734,0.561902,0.649991,1.044106,0.004159,0.001665,-0.015159,0.361575,-3.702504,3.721444,-2.136957,24.336427,24.430069,-0.004427,-1.076023,0.018139,0.862074
0.627942,0.326975,0.556798,0.645706,1.039812,0.004159,0.001201,-0.015167,0.295619,-3.703978,3.718888,-26.584151,14.278757,30.176149,-0.004295,-1.064893,0.011130,-0.089725
0.632101,0.327130,0.551501,0.641224,1.035418,0.004159,0.000801,-0.015466,0.224321,-3.743734,3.753508,-42.457957,-4.163146,42.661574,-0.004393,-1.074979,-0.010086,-2.403557
0.636259,0.327282,0.546094,0.636657,1.030881,0.004159,0.000548,-0.015808,0.165572,-3.817669,3.822558,-47.132337,-27.693528,54.666156,-0.004538,-1.101912,-0.026933,-4.792092
0.640418,0.327324,0.540561,0.631939,1.026322,0.004159,0.000350,-0.016237,0.133491,-3.903828,3.905615,-38.986680,-48.057669,61.882961,-0.004558,-1.138057,-0.036145,-6.768510
0.644576,0.327493,0.534939,0.627225,1.021450,0.004159,0.000362,-0.016562,0.140075,-3.971059,3.973189,-20.258486,-54.664513,58.297643,-0.004872,-1.186686,-0.048629,-8.374592
0.648735,0.327830,0.529220,0.622532,1.016192,0.004159,0.000548,-0.016874,0.179661,-4.001071,4.006382,3.387775,-44.102425,44.232351,-0.005258,-1.229249,-0.042563,-8.620804
0.652893,0.328285,0.523535,0.617948,1.010721,0.004159,0.000961,-0.017026,0.239040,-3.994644,4.004364,25.381048,-21.838198,33.482899,-0.005471,-1.263047,-0.033798,-7.182877
0.657052,0.328854,0.518116,0.613668,1.005244,0.004159,0.001361,-0.016823,0.294316,-3.953378,3.966748,37.090003,4.251760,37.332905,-0.005477,-1.277672,-0.014625,-4.816763
0.661210,0.329478,0.512953,0.609653,0.999842,0.004159,0.001648,-0.016267,0.336453,-3.894786,3.910664,37.703483,25.558275,45.549732,-0.005402,-1.288211,-0.010539,-2.787615
0.665369,0.330097,0.507900,0.605745,0.994474,0.004159,0.001812,-0.015635,0.361221,-3.832317,3.849499,29.380599,39.034395,48.855948,-0.005369,-1.295543,-0.007332,-1.646148
0.669528,0.330506,0.502772,0.601676,0.989259,0.004159,0.001652,-0.015344,0.359215,-3.787565,3.804544,15.606260,39.872818,42.818185,-0.005215,-1.289601,0.005943,-1.637167
0.673686,0.330831,0.497567,0.597513,0.984020,0.004159,0.001353,-0.015386,0.328622,-3.768353,3.783467,-1.883044,30.403067,30.461325,-0.005239,-1.283944,0.005657,-3.282197
0.677845,0.331105,0.492287,0.593276,0.978708,0.004159,0.001007,-0.015614,0.277875,-3.790222,3.801894,-20.042064,10.122427,22.453237,-0.005313,-1.301716,-0.017773,-5.705048
0.682003,0.331408,0.486745,0.588856,0.973028,0.004159,0.000902,-0.016027,0.228601,-3.859409,3.867106,-31.408493,-17.276290,35.846389,-0.005680,-1.343492,-0.041776,-8.569436
0.686162,0.331636,0.481098,0.584326,0.967267,0.004159,0.000805,-0.016469,0.198802,-3.961648,3.966469,-31.217632,-46.481366,55.991588,-0.005761,-1.398904,-0.055412,-10.506486
0.690320,0.331775,0.475316,0.579655,0.961408,0.004159,0.000670,-0.016971,0.198107,-4.064518,4.068897,-19.181487,-65.959369,68.691832,-0.005859,-1.461595,-0.062691,-11.793414
0.694479,0.332091,0.469462,0.575047,0.955131,0.004159,0.000683,-0.017283,0.230805,-4.136185,4.143344,0.529979,-66.555808,66.557918,-0.006277,-1.523684,-0.062089,-12.051107
0.698637,0.332609,0.463470,0.570467,0.948323,0.004159,0.000973,-0.017628,0.282956,-4.167317,4.178879,20.236333,-49.456746,53.436681,-0.006808,-1.569574,-0.045890,-10.612352
0.702796,0.333207,0.457612,0.566070,0.941430,0.004159,0.001433,-0.017704,0.338508,-4.161364,4.177313,33.761872,-23.288398,41.014796,-0.006892,-1.602268,-0.032693,-7.437497
0.706955,0.333911,0.452062,0.562011,0.934605,0.004159,0.001821,-0.017401,0.381070,-4.121962,4.141105,36.133996,3.420153,36.295497,-0.006825,-1.613085,-0.010817,-4.508914
0.711113,0.334607,0.446621,0.558061,0.927810,0.004159,0.001998,-0.016849,0.408106,-4.066736,4.087782,30.094622,24.186465,38.609214,-0.006795,-1.621287,-0.008202,-2.628792
0.715272,0.335180,0.441231,0.554103,0.921150,0.004159,0.001972,-0.016381,0.410359,-4.012339,4.033557,17.277994,35.835776,39.783564,-0.006660,-1.620223,0.001064,-2.207393
0.719430,0.335610,0.435824,0.550070,0.914582,0.004159,0.001698,-0.016237,0.383069,-3.984517,4.003865,0.480560,33.051257,33.054750,-0.006568,-1.618636,0.001587,-3.526841
0.723589,0.335968,0.430304,0.545926,0.907892,0.004159,0.001361,-0.016318,0.332633,-3.986565,4.002111,-18.148795,19.278622,26.477236,-0.006690,-1.627844,-0.009207,-6.343784
0.727747,0.336233,0.424720,0.541701,0.901162,0.004159,0.001054,-0.016511,0.281956,-4.029574,4.040767,-30.876810,-4.144401,31.153707,-0.006730,-1.673889,-0.046046,-9.303001
0.731906,0.336478,0.418837,0.537254,0.894008,0.004159,0.000868,-0.016988,0.250811,-4.101283,4.109378,-31.803847,-28.078657,42.425177,-0.007154,-1.734574,-0.060685,-12.003103
0.736064,0.336709,0.412806,0.532712,0.886579,0.004159,0.000742,-0.017498,0.250768,-4.184693,4.192474,-19.685905,-47.643570,51.550409,-0.007429,-1.804969,-0.070395,-12.938469
0.740223,0.337122,0.406725,0.528277,0.878697,0.004159,0.000889,-0.017995,0.280029,-4.249387,4.259733,-0.463519,-52.858154,52.860186,-0.007882,-1.874915,-0.069946,-12.305872
0.744382,0.337734,0.400774,0.524103,0.870554,0.004159,0.001256,-0.018062,0.331478,-4.278102,4.293074,19.397910,-42.519305,46.735106,-0.008143,-1.928233,-0.053318,-9.641009
0.748540,0.338475,0.394794,0.520027,0.862053,0.004159,0.001766,-0.018012,0.386662,-4.262320,4.281941,32.678056,-18.666846,37.633848,-0.008501,-1.951540,-0.023307,-6.140111
0.752699,0.339187,0.389114,0.516195,0.853843,0.004159,0.002065,-0.017611,0.428189,-4.208065,4.230972,35.627875,9.936679,36.987607,-0.008211,-1.954943,-0.003403,-2.249060
0.756857,0.339895,0.383551,0.512484,0.845669,0.004159,0.002162,-0.017224,0.442937,-4.123939,4.148104,26.802277,37.071258,45.745385,-0.008174,-1.931750,0.023193,0.130324
0.761016,0.340477,0.378148,0.508842,0.837771,0.004159,0.002002,-0.016646,0.424965,-4.040182,4.063234,9.210727,53.417102,54.205390,-0.007897,-1.907553,0.024197,1.075902
0.765174,0.340903,0.372847,0.505202,0.830123,0.004159,0.001715,-0.016267,0.379192,-3.974546,3.994183,-11.782232,56.153907,57.376670,-0.007648,-1.893065,0.014489,-0.052221
0.769333,0.341189,0.367541,0.501494,0.822563,0.004159,0.001294,-0.016010,0.325086,-3.950111,3.965191,-28.339387,41.800169,50.501237,-0.007561,-1.911382,-0.018317,-2.593564
0.773491,0.341400,0.362016,0.497604,0.814698,0.004159,0.000923,-0.016132,0.284706,-3.951826,3.963280,-33.727790,21.246871,39.862179,-0.007864,-1.941208,-0.029826,-5.744589
0.777650,0.341636,0.356436,0.493723,0.806597,0.004159,0.000733,-0.016410,0.272857,-3.971038,3.981395,-25.570204,0.843536,25.584114,-0.008101,-1.990402,-0.049194,-8.075212
0.781809,0.341998,0.350663,0.489824,0.797906,0.004159,0.000809,-0.016878,0.288590,-3.985764,3.997691,-8.776178,-8.573389,12.268834,-0.008690,-2.041348,-0.050946,-9.255779
0.785967,0.342643,0.344974,0.486221,0.788787,0.004159,0.001243,-0.017042,0.324661,-3.996337,4.011698,9.607785,-10.703529,14.383152,-0.009119,-2.094536,-0.053188,-8.420345
0.790126,0.343402,0.339369,0.482800,0.779491,0.004159,0.001766,-0.017068,0.368888,-3.985877,4.005258,23.092425,-3.568411,23.366507,-0.009296,-2.125930,-0.031395,-6.665038
0.794284,0.344114,0.334135,0.479646,0.770686,0.004159,0.002116,-0.016528,0.407248,-3.956546,3.979208,28.533655,7.026055,29.385965,-0.008806,-2.141886,-0.015956,-4.597439
0.798443,0.344759,0.328892,0.476475,0.761849,0.004159,0.002116,-0.016082,0.427573,-3.907889,3.932084,24.747118,21.269025,32.631140,-0.008837,-2.141583,0.000303,-4.644026
0.802601,0.345307,0.323612,0.473245,0.752977,0.004159,0.001905,-0.015757,0.422478,-3.863604,3.887081,12.886497,29.402753,32.102705,-0.008873,-2.144016,-0.002433,-6.104910
0.806760,0.345728,0.318310,0.469946,0.744132,0.004159,0.001614,-0.015824,0.399566,-3.836392,3.857691,-1.847258,28.893223,28.952214,-0.008845,-2.160619,-0.016604,-9.206048
0.810918,0.346124,0.313059,0.466699,0.735280,0.004159,0.001365,-0.015833,0.370426,-3.849856,3.868419,-13.741961,13.954975,19.585271,-0.008852,-2.214432,-0.053812,-13.341924
0.815077,0.346487,0.307467,0.463237,0.725801,0.004159,0.001180,-0.016145,0.354658,-3.903580,3.920361,-16.308354,-9.612897,18.930668,-0.009478,-2.300573,-0.086142,-18.174691
0.819236,0.346946,0.301761,0.459816,0.715856,0.004159,0.001218,-0.016549,0.360257,-4.004225,4.020895,-9.452711,-40.358490,41.450711,-0.009945,-2.426528,-0.125955,-21.878808
0.823394,0.347540,0.295836,0.456402,0.705206,0.004159,0.001416,-0.017224,0.387087,-4.121587,4.140196,4.006368,-65.342480,65.465187,-0.010650,-2.544503,-0.117975,-24.517335
0.827553,0.348324,0.289750,0.453084,0.693857,0.004159,0.001837,-0.017717,0.423356,-4.242123,4.263551,16.519664,-81.408850,83.068046,-0.011349,-2.657090,-0.112587,-25.829181
0.831711,0.349082,0.283458,0.449675,0.682021,0.004159,0.002137,-0.018302,0.452256,-4.350563,4.374205,22.122785,-83.283374,86.171561,-0.011836,-2.761406,-0.104316,-26.034177
0.835870,0.349803,0.277133,0.446279,0.670000,0.004159,0.002263,-0.018703,0.459796,-4.456459,4.480630,17.484192,-80.526120,82.402385,-0.012021,-2.854844,-0.093437,-25.381192
0.840028,0.350410,0.270592,0.442727,0.657568,0.004159,0.002086,-0.019158,0.443709,-4.557586,4.580351,4.894210,-75.858557,76.016274,-0.012431,-2.938224,-0.083380,-25.647982
0.844187,0.350903,0.264161,0.439220,0.645293,0.004159,0.001821,-0.019297,0.409665,-4.665466,4.685131,-10.241715,-75.723932,76.413393,-0.012275,-3.043074,-0.104849,-26.701405
0.848345,0.351282,0.257507,0.435556,0.632564,0.004159,0.001479,-0.019626,0.373870,-4.783203,4.799369,-20.662361,-78.571503,81.242934,-0.012730,-3.166108,-0.123034,-29.776913
0.852504,0.351548,0.250516,0.431676,0.619137,0.004159,0.001138,-0.020077,0.347912,-4.916567,4.929842,-23.036189,-86.323510,89.344358,-0.013426,-3.303428,-0.137320,-33.361408
0.856663,0.351923,0.243263,0.427816,0.604822,0.004159,0.001020,-0.020898,0.347189,-5.051745,5.064282,-15.023454,-92.887750,94.094837,-0.014315,-3.457240,-0.153812,-36.212872
0.860821,0.352538,0.235795,0.424126,0.589513,0.004159,0.001256,-0.021712,0.371730,-5.191571,5.205570,-0.514642,-98.199468,98.200817,-0.015309,-3.634238,-0.176999,-37.788967
0.864980,0.353255,0.228028,0.420459,0.573210,0.004159,0.001707,-0.022487,0.412648,-5.330165,5.347080,15.567065,-99.457103,100.668013,-0.016302,-3.803567,-0.169329,-38.319532
0.869138,0.354089,0.220245,0.416997,0.556442,0.004159,0.002166,-0.023018,0.453985,-5.470983,5.490754,25.680972,-100.813576,104.033117,-0.016769,-3.975685,-0.172117,-37.463491
0.873297,0.354919,0.212465,0.413653,0.539411,0.004159,0.002381,-0.023330,0.485698,-5.596885,5.618702,27.405533,-97.464996,101.244697,-0.017030,-4.126000,-0.150315,-36.536358
0.877455,0.355661,0.204496,0.410260,0.521815,0.004159,0.002406,-0.023532,0.500820,-5.703829,5.726344,21.202565,-89.854431,92.322085,-0.017596,-4.248895,-0.122895,-36.595671
0.881614,0.356259,0.196270,0.406746,0.503548,0.004159,0.002170,-0.023975,0.492359,-5.795814,5.817281,9.227768,-78.111393,78.654570,-0.018267,-4.374440,-0.125544,-36.470379
0.885773,0.356744,0.188031,0.403264,0.485073,0.004159,0.001825,-0.024434,0.468661,-5.889797,5.909134,-4.096686,-70.436071,70.555106,-0.018475,-4.520069,-0.145629,-35.814007
0.889931,0.357245,0.179569,0.399837,0.465764,0.004159,0.001585,-0.024927,0.446147,-5.994276,6.011494,-13.147226,-69.843040,71.069683,-0.019309,-4.674117,-0.154049,-35.848107
0.894090,0.357793,0.170993,0.396553,0.445820,0.004159,0.001534,-0.025277,0.439741,-6.107719,6.123943,-12.653033,-75.003092,76.062889,-0.019944,-4.842892,-0.168775,-35.367183
0.898248,0.358409,0.162328,0.393455,0.425275,0.004159,0.001665,-0.025703,0.451823,-6.220807,6.237449,-4.048971,-79.597379,79.700294,-0.020545,-5.014050,-0.171158,-35.130792
0.902407,0.359121,0.153306,0.390475,0.403472,0.004159,0.001875,-0.026263,0.473459,-6.314968,6.332905,6.567649,-77.116191,77.395355,-0.021803,-5.139386,-0.125336,-34.225243
0.906565,0.360031,0.144275,0.387863,0.381134,0.004159,0.002238,-0.026718,0.496150,-6.377614,6.397171,13.564733,-64.901115,66.303520,-0.022338,-5.240622,-0.101236,-30.434760
0.910724,0.360870,0.135399,0.385435,0.358949,0.004159,0.002461,-0.026929,0.508290,-6.412522,6.433017,13.578366,-46.101349,48.059405,-0.022185,-5.336264,-0.095642,-24.331497
0.914882,0.361552,0.126520,0.383050,0.336617,0.004159,0.002432,-0.026786,0.501891,-6.429630,6.449722,6.836898,-27.572536,28.407533,-0.022331,-5.398335,-0.062071,-15.908605
0.919041,0.362126,0.117763,0.380793,0.314412,0.004159,0.002094,-0.026512,0.477392,-6.429403,6.447732,-4.510785,-12.453652,13.245401,-0.022206,-5.433307,-0.034972,-3.739981
0.923200,0.362581,0.109330,0.378705,0.292863,0.004159,0.001711,-0.026069,0.441626,-6.388839,6.404414,-16.030584,5.695143,17.012180,-0.021549,-5.406273,0.027034,12.599168
0.927358,0.363002,0.100817,0.376742,0.270904,0.004159,0.001450,-0.025703,0.408007,-6.281101,6.294043,-22.576079,35.716489,42.253366,-0.021958,-5.279202,0.127071,32.383514
0.931517,0.363474,0.092482,0.375055,0.249151,0.004159,0.001349,-0.025281,0.386293,-6.083865,6.095492,-21.906363,83.090809,85.930037,-0.021753,-5.066068,0.213135,58.637284
0.935675,0.363988,0.084727,0.373719,0.228702,0.004159,0.001408,-0.024603,0.386222,-5.772286,5.785313,-13.322750,148.261174,148.858561,-0.020449,-4.728521,0.337547,89.007805
0.939834,0.364591,0.077786,0.372797,0.210201,0.004159,0.001589,-0.023031,0.403067,-5.331065,5.347557,-1.187766,228.453288,228.456375,-0.018501,-4.245270,0.483251,119.009873
0.943992,0.365299,0.072034,0.372333,0.194694,0.004159,0.001825,-0.020447,0.423498,-4.747182,4.761189,8.946589,321.429652,321.554136,-0.015507,-3.633844,0.611426,145.507382
0.948151,0.366045,0.067588,0.372232,0.182588,0.004159,0.002057,-0.017139,0.432144,-4.036519,3.998454,11.042647,417.396733,417.542780,-0.012107,-2.928616,0.705228,163.700689
0.952309,0.366669,0.064356,0.372273,0.173745,0.004159,0.002078,-0.013431,0.419579,-3.220009,3.156682,3.970582,507.641405,507.656933,-0.008843,-2.128898,0.799718,171.995726
0.956468,0.367149,0.062459,0.372424,0.168507,0.004159,0.001850,-0.009575,0.389213,-2.356069,2.338761,-8.244495,574.986217,575.045321,-0.005238,-1.360680,0.768218,169.768145
0.960627,0.367457,0.061616,0.372587,0.166138,0.004159,0.001412,-0.005972,0.343794,-1.514282,1.626756,-21.245167,606.517406,606.889381,-0.002369,-0.689706,0.670975,155.946786
0.964785,0.367655,0.061642,0.372786,0.166117,0.004159,0.000986,-0.002714,0.292572,-0.772395,1.074753,-30.541100,588.573104,589.364961,-0.000021,-0.140717,0.548988,133.127529
0.968944,0.367907,0.062270,0.373140,0.167665,0.004159,0.000759,-0.000190,0.243710,-0.169470,0.707550,-34.988833,525.807242,526.970088,0.001548,0.262105,0.402822,104.402527
0.973102,0.368148,0.063412,0.373569,0.170572,0.004159,0.000691,0.001795,0.207362,0.290219,0.526104,-32.807569,433.924918,435.163384,0.002907,0.546524,0.284419,73.321543
0.977261,0.368464,0.064444,0.374057,0.173148,0.004159,0.000809,0.002802,0.191644,0.608764,0.499803,-24.269967,332.124660,333.010242,0.002577,0.708898,0.162375,42.819005
0.981419,0.368767,0.065536,0.374545,0.175879,0.004159,0.000860,0.003266,0.194089,0.802655,0.583394,-11.932194,233.765006,234.069338,0.002731,0.770398,0.061500,19.380285
0.985578,0.369117,0.066737,0.375102,0.178869,0.004159,0.000969,0.003325,0.207178,0.891032,0.712260,-0.044307,144.476340,144.476347,0.002989,0.769376,-0.001022,2.269596
0.989736,0.369471,0.067959,0.375669,0.181902,0.004159,0.001007,0.003515,0.221557,0.898069,0.826906,7.193058,69.568678,69.939553,0.003034,0.715926,-0.053450,-8.727997
0.993895,0.369825,0.069215,0.376246,0.185015,0.004159,0.001058,0.003679,0.235645,0.855025,0.872804,9.992914,12.593389,16.076436,0.003113,0.645498,-0.070428,-13.312441
0.998054,0.370166,0.070213,0.376767,0.187454,0.004159,0.001049,0.003477,0.253915,0.788510,0.829837,11.238620,-24.653392,27.094212,0.002439,0.580743,-0.064755,-12.942509
1.002212,0.370474,0.071166,0.377247,0.189782,0.004159,0.001003,0.003207,0.276067,0.738776,0.789781,13.108031,-38.305035,40.485753,0.002328,0.569154,-0.011589,-7.414503
1.006371,0.370866,0.072026,0.377795,0.191821,0.004159,0.001041,0.002811,0.302012,0.715482,0.774167,15.959011,-33.555674,37.157413,0.002039,0.565643,-0.003512,0.476938
1.010529,0.371367,0.072877,0.378450,0.193777,0.004159,0.001201,0.002663,0.319218,0.729691,0.791518,15.703394,-14.144132,21.134168,0.001955,0.602356,0.036714,9.799135
1.014688,0.371919,0.073981,0.379206,0.196354,0.004159,0.001445,0.002815,0.318800,0.779156,0.840164,10.275797,9.710032,14.137776,0.002577,0.690790,0.088433,19.498958
1.018846,0.372434,0.075389,0.379987,0.199723,0.004159,0.001568,0.003363,0.296838,0.872926,0.929098,-1.244002,37.860262,37.880694,0.003369,0.812851,0.122061,27.121266
1.023005,0.372783,0.077142,0.380681,0.204054,0.004159,0.001416,0.004265,0.258230,1.009153,1.056977,-14.665590,67.201666,68.783308,0.004331,0.967847,0.154996,32.100827
1.027163,0.372981,0.079034,0.381263,0.208809,0.004159,0.001062,0.005053,0.213648,1.167915,1.204915,-25.285618,93.484190,96.843462,0.004755,1.116580,0.148733,34.194181
1.031322,0.372986,0.081259,0.381735,0.214509,0.004159,0.000552,0.005870,0.167061,1.342976,1.367202,-31.207408,113.032061,117.261030,0.005700,1.279525,0.162944,35.654637
1.035481,0.372939,0.083644,0.382204,0.220633,0.004159,0.000156,0.006503,0.127694,1.517506,1.529373,-31.389748,122.242788,126.208619,0.006124,1.425747,0.146223,34.606202
1.039639,0.373070,0.086114,0.382880,0.226852,0.004159,0.000088,0.007080,0.106938,1.684949,1.688145,-25.660522,124.330325,126.950747,0.006219,1.541480,0.115733,32.862830
1.043798,0.373272,0.088781,0.383685,0.233508,0.004159,0.000287,0.007522,0.114952,1.839630,1.840953,-12.530337,119.429299,120.084831,0.006656,1.650321,0.108841,31.354672
1.047956,0.373597,0.091672,0.384680,0.240624,0.004159,0.000657,0.008028,0.149550,1.988350,1.993045,5.255482,113.222922,113.344828,0.007116,1.760563,0.110242,29.323518
1.052115,0.373963,0.094926,0.385823,0.248587,0.004159,0.000893,0.008812,0.192870,2.143909,2.152686,20.664065,110.365126,112.282966,0.007963,1.883527,0.122965,27.159741
1.056273,0.374402,0.098285,0.387087,0.256719,0.004159,0.001129,0.009503,0.228197,2.297909,2.309426,27.231714,110.201531,113.516270,0.008132,1.988629,0.105102,23.625764
1.060432,0.374848,0.101854,0.388440,0.265315,0.004159,0.001252,0.010182,0.236085,2.446970,2.459086,20.808915,110.283328,112.229334,0.008596,2.099417,0.110787,20.544997
1.064590,0.375139,0.105676,0.389739,0.274583,0.004159,0.001176,0.010751,0.209510,2.572864,2.583943,4.001256,103.149914,103.227491,0.009269,2.183451,0.084034,16.970413
1.068749,0.375240,0.109591,0.390916,0.284153,0.004159,0.000839,0.011307,0.160959,2.667747,2.676374,-16.168617,88.934210,90.392023,0.009570,2.222842,0.039391,11.839803
1.072908,0.375202,0.113506,0.391996,0.293768,0.004159,0.000354,0.011652,0.109652,2.723937,2.729368,-30.403067,66.601819,73.213037,0.009614,2.236386,0.013545,6.446242
1.077066,0.375169,0.117303,0.393080,0.303038,0.004159,0.000029,0.011627,0.077670,2.750717,2.753961,-31.703304,42.768105,53.237302,0.009271,2.230397,-0.005990,1.715422
1.081225,0.375097,0.121096,0.394160,0.312277,0.004159,-0.000143,0.011505,0.066317,2.769490,2.771725,-22.758419,24.465940,33.414485,0.009238,2.231360,0.000963,-0.849423
1.085383,0.375194,0.124750,0.395390,0.320996,0.004159,-0.000008,0.011244,0.078563,2.783486,2.786166,-7.475940,14.319655,16.153706,0.008719,2.213055,-0.018305,-2.596587
1.089542,0.375582,0.128547,0.396971,0.329764,0.004159,0.000413,0.011244,0.109609,2.795193,2.799379,7.680434,10.695008,13.167090,0.008768,2.186168,-0.026887,-2.378596
