Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
4.262520,0.374389,0.118665,0.392745,0.306939,0.004159,0.013422,0.009410,2.684698,2.612854,3.774652,290.087619,371.719708,471.514972,0.010403,2.030601,0.639977,134.705443
4.266679,0.377225,0.125184,0.397454,0.320419,0.004159,0.011956,0.014274,2.525475,3.329385,4.327662,100.131931,471.314844,481.834086,0.013481,2.633754,0.603153,126.723708
4.270837,0.378953,0.132011,0.401288,0.335211,0.004159,0.008361,0.018779,2.058898,3.930013,4.619951,-115.330909,484.105911,497.654249,0.014791,3.118258,0.484504,91.252608
4.274996,0.379480,0.138573,0.403989,0.350120,0.004159,0.005091,0.019908,1.329887,4.270938,4.584000,-325.788771,398.716255,514.891226,0.014910,3.360932,0.242674,35.855007
4.279155,0.378784,0.144422,0.405383,0.364263,0.004159,0.001559,0.019238,0.440910,4.259330,4.302839,-501.271434,223.622130,548.889704,0.014143,3.284375,-0.076557,-32.229299
4.283313,0.376871,0.148864,0.405207,0.376188,0.004159,-0.002082,0.016853,-0.487320,3.817407,3.908520,-612.284122,-27.078344,612.882601,0.011925,2.819709,-0.464665,-104.701209
4.287472,0.373883,0.151283,0.403330,0.384488,0.004159,-0.005597,0.012710,-1.291896,2.927423,3.527894,-630.455071,-323.072416,708.413285,0.008300,1.938769,-0.880941,-169.977454
4.291630,0.370381,0.151852,0.400301,0.389087,0.004159,-0.008403,0.007430,-1.903813,1.710546,3.244001,-563.831098,-612.901010,832.798389,0.004599,0.957741,-0.981028,-217.104774
4.295789,0.366652,0.150255,0.396245,0.388928,0.004159,-0.010220,0.001391,-2.268485,0.324703,3.115582,-428.313276,-839.883649,942.792027,-0.000159,-0.111378,-1.069119,-240.631223
4.299947,0.363284,0.146841,0.391839,0.384125,0.004159,-0.010599,-0.004442,-2.373531,-1.027734,3.163940,-260.098652,-951.088902,986.012885,-0.004802,-1.157195,-1.045817,-235.164929
4.304106,0.360465,0.141944,0.387406,0.375133,0.004159,-0.009916,-0.009908,-2.174750,-2.222309,3.332286,-65.151619,-945.726061,947.967571,-0.008992,-2.064390,-0.907195,-201.114865
4.308264,0.358838,0.136154,0.383801,0.362648,0.004159,-0.007813,-0.014101,-1.695083,-3.115517,3.543360,137.884834,-827.262994,838.675318,-0.012485,-2.696179,-0.631789,-143.124206
4.312423,0.358291,0.130174,0.381205,0.348490,0.004159,-0.004994,-0.016667,-1.013511,-3.616514,3.705233,327.041294,-622.519020,703.196941,-0.014157,-3.004590,-0.308411,-70.653089
4.316582,0.359235,0.124864,0.380316,0.334520,0.004159,-0.001231,-0.017080,-0.245127,-3.698337,3.718416,464.012724,-354.937611,584.199037,-0.013971,-2.988004,0.016587,1.782815
4.320740,0.361611,0.120957,0.381305,0.322796,0.004159,0.002773,-0.015197,0.501118,-3.385936,3.536919,528.116314,-65.027219,532.104670,-0.011724,-2.639241,0.348763,70.249037
4.324899,0.364422,0.118471,0.383196,0.314315,0.004159,0.006132,-0.011703,1.119711,-2.751865,3.190846,512.971868,207.920439,553.507946,-0.008481,-2.033013,0.606227,123.954520
4.329057,0.367170,0.117556,0.385530,0.309856,0.004159,0.007935,-0.007307,1.544443,-1.893417,2.769817,430.334353,434.025460,611.200258,-0.004459,-1.274049,0.758964,156.793279
4.333216,0.369770,0.117839,0.388093,0.308506,0.004159,0.008159,-0.003119,1.726385,-0.948519,2.369874,294.637599,586.120887,656.009915,-0.001350,-0.479368,0.794681,166.501999
4.337374,0.371726,0.119111,0.390343,0.310091,0.004159,0.007303,0.000641,1.677147,-0.052349,2.040216,134.045469,649.147478,662.842844,0.001585,0.218708,0.698076,156.766800
4.341533,0.373095,0.121235,0.392298,0.314182,0.004159,0.005925,0.003679,1.429114,0.686377,1.811652,-27.732723,620.358206,620.977783,0.004091,0.759209,0.540501,131.602546
4.345691,0.373875,0.123760,0.393826,0.319666,0.004159,0.004105,0.005921,1.074010,1.212476,1.677572,-156.875461,519.650284,542.813346,0.005484,1.108072,0.348863,96.283914
4.349850,0.374132,0.126225,0.394851,0.325389,0.004159,0.002406,0.007114,0.719422,1.535251,1.619302,-230.302250,381.767154,445.853436,0.005723,1.288282,0.180211,58.783248
4.354009,0.374069,0.128484,0.395519,0.330851,0.004159,0.000973,0.007248,0.441371,1.691271,1.612447,-237.520869,241.644821,338.833857,0.005462,1.342402,0.054120,25.888819
4.358167,0.374132,0.130540,0.396252,0.335708,0.004159,0.000257,0.006781,0.263056,1.732189,1.621223,-195.008381,124.974480,231.617981,0.004857,1.322931,-0.019471,1.834542
4.362326,0.374254,0.132576,0.397042,0.340447,0.004159,0.000122,0.006351,0.167323,1.693333,1.613552,-132.762273,38.013632,138.097275,0.004739,1.244481,-0.078451,-11.944493
4.366484,0.374751,0.134649,0.398207,0.344938,0.004159,0.000683,0.006165,0.129076,1.609484,1.570824,-75.096818,-19.667159,77.629436,0.004491,1.149838,-0.094643,-17.615529
4.370643,0.375438,0.136798,0.399585,0.349419,0.004159,0.001306,0.006258,0.124605,1.513729,1.507048,-33.293241,-52.532668,62.194221,0.004481,1.081552,-0.068286,-16.803751
4.374801,0.375615,0.138813,0.400445,0.353994,0.004159,0.001361,0.006237,0.133548,1.442551,1.451174,-8.121799,-60.305124,60.849582,0.004575,1.054961,-0.026592,-12.895628
4.378960,0.375704,0.140705,0.401187,0.358342,0.004159,0.000952,0.006056,0.145730,1.409789,1.423496,4.004664,-48.020179,48.186875,0.004348,1.050165,-0.004796,-8.212180
4.383118,0.375763,0.142534,0.401888,0.362552,0.004159,0.000324,0.005736,0.146148,1.402299,1.415477,5.180501,-26.795461,27.291653,0.004210,1.050910,0.000745,-3.661626
4.387277,0.375565,0.144312,0.402337,0.366859,0.004159,-0.000051,0.005500,0.120905,1.396176,1.406289,-3.040136,-11.151711,11.558680,0.004307,1.049207,-0.001703,-0.043236
4.391436,0.375594,0.146255,0.403065,0.371333,0.004159,-0.000110,0.005550,0.070243,1.386077,1.390821,-18.152204,-5.701960,19.026688,0.004473,1.057636,0.008428,1.448848
4.395594,0.376003,0.148383,0.404223,0.375872,0.004159,0.000240,0.005849,0.026610,1.376383,1.374588,-28.744965,-6.231938,29.412754,0.004539,1.054223,-0.003413,0.735780
4.399753,0.376108,0.150301,0.405028,0.380180,0.004159,0.000544,0.005988,0.015732,1.376064,1.370677,-25.290730,-4.836271,25.748991,0.004308,1.046399,-0.007824,-1.028329
4.403911,0.376113,0.152147,0.405721,0.384401,0.004159,0.000518,0.005892,0.044703,1.386084,1.382662,-6.141621,0.001704,6.141621,0.004221,1.042951,-0.003448,-2.598928
4.408070,0.376193,0.154098,0.406531,0.388776,0.004159,0.000190,0.005715,0.104216,1.402497,1.406152,18.661733,6.279654,19.689955,0.004376,1.025088,-0.017863,-4.356108
4.412228,0.376344,0.156045,0.407413,0.393057,0.004159,0.000236,0.005744,0.177032,1.416904,1.432087,38.787299,9.820799,40.011281,0.004281,0.997600,-0.027488,-6.450431
4.416387,0.376863,0.157962,0.408629,0.396906,0.004159,0.000750,0.005816,0.251781,1.418073,1.448764,49.795864,7.692363,50.386511,0.003849,0.960034,-0.037566,-8.440262
4.420545,0.377554,0.159956,0.410040,0.400738,0.004159,0.001361,0.005858,0.323066,1.409059,1.457294,52.626394,1.578008,52.650047,0.003832,0.920959,-0.039075,-9.317819
4.424704,0.378325,0.161953,0.411532,0.404476,0.004159,0.001981,0.005908,0.410012,1.400903,1.472385,56.024394,-3.847885,56.156380,0.003738,0.879796,-0.041163,-10.243719
4.428863,0.379185,0.163854,0.413073,0.407887,0.004159,0.002322,0.005892,0.508779,1.390684,1.487925,61.799631,-6.586394,62.149617,0.003411,0.826474,-0.053322,-10.779340
4.433021,0.380002,0.165712,0.414563,0.411220,0.004159,0.002448,0.005757,0.592947,1.369955,1.485490,64.897707,-9.403291,65.575409,0.003333,0.777894,-0.048580,-10.106116
4.437180,0.380748,0.167407,0.415926,0.414237,0.004159,0.002423,0.005453,0.617063,1.327513,1.447720,49.789047,-17.647786,52.824176,0.003017,0.746053,-0.031841,-8.986505
4.441338,0.381595,0.169109,0.417388,0.417154,0.004159,0.002411,0.005255,0.569405,1.266270,1.380548,14.578680,-29.917395,33.280451,0.002917,0.721901,-0.024152,-7.353873
4.445497,0.382476,0.170761,0.418864,0.419908,0.004159,0.002474,0.005049,0.469816,1.187935,1.288025,-29.608950,-43.770123,52.844239,0.002754,0.688677,-0.033224,-5.769755
4.449655,0.382678,0.172101,0.419597,0.422628,0.004159,0.001930,0.004695,0.339939,1.100868,1.181420,-66.639309,-54.500918,86.088022,0.002720,0.670011,-0.018667,-4.242507
4.453814,0.382552,0.173403,0.420018,0.425579,0.004159,0.000957,0.004294,0.207447,1.019776,1.079371,-87.039237,-59.274136,105.305518,0.002951,0.664384,-0.005626,-3.260452
4.457972,0.382303,0.174596,0.420285,0.428408,0.004159,-0.000173,0.003835,0.085848,0.954040,0.993550,-92.332210,-56.244225,108.114059,0.002829,0.656516,-0.007869,-3.430189
4.462131,0.381932,0.175624,0.420376,0.430999,0.004159,-0.000746,0.003523,-0.024010,0.897992,0.920734,-87.518093,-48.785325,100.196929,0.002592,0.649950,-0.006566,-3.808407
4.466290,0.381789,0.176728,0.420709,0.433526,0.004159,-0.000763,0.003325,-0.112642,0.845876,0.855669,-76.971342,-41.817210,87.597184,0.002527,0.633986,-0.015964,-3.580373
4.470448,0.381688,0.177963,0.421137,0.436287,0.004159,-0.000615,0.003367,-0.175019,0.798856,0.800010,-62.730076,-37.316650,72.990375,0.002762,0.613415,-0.020571,-2.941235
4.474607,0.381536,0.179097,0.421480,0.438877,0.004159,-0.000396,0.003473,-0.183041,0.766931,0.767948,-38.241983,-31.515852,49.555002,0.002590,0.586941,-0.026474,-2.886886
4.478765,0.381435,0.180138,0.421832,0.441213,0.004159,-0.000354,0.003409,-0.143313,0.755869,0.760171,-7.375398,-21.643930,22.866049,0.002336,0.568648,-0.018293,-2.603370
4.482924,0.381246,0.181094,0.422070,0.443454,0.004159,-0.000442,0.003131,-0.071986,0.771325,0.777779,24.776088,-6.620476,25.645375,0.002241,0.572402,0.003754,-1.273131
4.487082,0.381292,0.182152,0.422567,0.445668,0.004159,-0.000244,0.003055,0.000411,0.806602,0.814157,44.114354,9.539620,45.134029,0.002214,0.585387,0.012985,0.415805
4.491241,0.381418,0.183303,0.423178,0.447993,0.004159,-0.000017,0.003165,0.061080,0.850057,0.860487,49.150005,22.649356,54.117616,0.002324,0.595052,0.009665,2.377732
4.495399,0.381895,0.184723,0.424224,0.450524,0.004159,0.000649,0.003628,0.117759,0.892918,0.907864,45.627605,29.239158,54.192312,0.002531,0.600517,0.005464,3.849522
4.499558,0.382345,0.186295,0.425316,0.453389,0.004159,0.001054,0.004143,0.180702,0.941397,0.964277,43.354320,32.413919,54.131868,0.002865,0.617787,0.017270,4.623338
4.503717,0.382721,0.187854,0.426338,0.456292,0.004159,0.001302,0.004551,0.252511,1.004766,1.038245,46.033184,37.202474,59.186807,0.002903,0.648464,0.030677,4.324488
4.507875,0.383146,0.189367,0.427388,0.459031,0.004159,0.001252,0.004644,0.326276,1.077213,1.124007,50.141799,44.317143,66.919423,0.002739,0.669118,0.020654,3.570341
4.512034,0.383593,0.190838,0.428442,0.461646,0.004159,0.001247,0.004543,0.377406,1.137648,1.196192,47.301044,47.191980,66.816703,0.002616,0.682385,0.013268,3.141090
4.516192,0.384271,0.192456,0.429772,0.464314,0.004159,0.001551,0.004602,0.413796,1.178552,1.246915,38.783891,41.789945,57.013943,0.002668,0.685415,0.003029,2.918238
4.520351,0.385059,0.194255,0.431284,0.467227,0.004159,0.001913,0.004889,0.421882,1.195340,1.267514,22.990178,28.405847,36.543679,0.002912,0.683809,-0.001606,2.067932
4.524509,0.385595,0.196021,0.432559,0.470314,0.004159,0.002002,0.005184,0.424426,1.201406,1.274111,11.306785,15.331898,19.050209,0.003087,0.680062,-0.003747,0.021042
4.528668,0.386180,0.197639,0.433816,0.473027,0.004159,0.001909,0.005184,0.414640,1.199883,1.269761,0.202789,5.129378,5.133385,0.002713,0.680568,0.000506,-2.816288
4.532826,0.386593,0.199199,0.434896,0.475786,0.004159,0.001534,0.004943,0.395506,1.191634,1.255883,-6.342706,-0.891251,6.405017,0.002759,0.675826,-0.004742,-4.919188
4.536985,0.387061,0.200758,0.436028,0.478474,0.004159,0.001467,0.004737,0.351965,1.162005,1.215802,-17.424548,-9.474864,19.834009,0.002688,0.654911,-0.020915,-7.267638
4.541144,0.387247,0.202153,0.436836,0.481113,0.004159,0.001066,0.004513,0.285089,1.096425,1.135878,-31.152876,-24.878335,39.867696,0.002639,0.607696,-0.047215,-9.624824
4.545302,0.387580,0.203523,0.437766,0.483535,0.004159,0.000986,0.004324,0.212840,0.997609,1.022824,-43.925197,-46.656889,64.080327,0.002422,0.542648,-0.065047,-11.748976
4.549461,0.387685,0.204635,0.438378,0.485670,0.004159,0.000624,0.003877,0.152356,0.881891,0.896358,-47.999730,-67.358445,82.711149,0.002135,0.477200,-0.065448,-12.950366
4.553619,0.387668,0.205499,0.438767,0.487429,0.004159,0.000421,0.003346,0.102026,0.771197,0.778177,-44.020628,-78.206823,89.744765,0.001759,0.431774,-0.045426,-13.094720
4.557778,0.387651,0.206186,0.439074,0.488829,0.004159,0.000072,0.002663,0.061129,0.669277,0.671987,-36.481635,-78.953224,86.974257,0.001400,0.376440,-0.055334,-11.634185
4.561936,0.387672,0.206738,0.439352,0.489916,0.004159,-0.000013,0.002103,0.019750,0.577271,0.577047,-31.887348,-73.251265,79.890868,0.001087,0.332831,-0.043609,-9.011290
4.566095,0.387685,0.207315,0.439635,0.491061,0.004159,0.000017,0.001816,-0.011112,0.500246,0.500590,-27.206152,-65.155028,70.607027,0.001145,0.307593,-0.025238,-5.627765
4.570253,0.387651,0.207956,0.439908,0.492382,0.004159,0.000000,0.001770,-0.043002,0.446671,0.448243,-25.040225,-53.529574,59.096769,0.001320,0.301415,-0.006177,-3.042108
4.574412,0.387478,0.208605,0.440063,0.493867,0.004159,-0.000194,0.001867,-0.062809,0.420833,0.424848,-19.852908,-37.618278,42.535547,0.001485,0.301338,-0.000078,-1.896441
4.578571,0.387369,0.209115,0.440209,0.495005,0.004159,-0.000316,0.001799,-0.077450,0.413003,0.417834,-15.952195,-20.979326,26.355353,0.001138,0.306993,0.005656,-2.079930
4.582729,0.387238,0.209726,0.440384,0.496367,0.004159,-0.000413,0.001770,-0.078067,0.414831,0.420089,-8.431947,-7.656576,11.389508,0.001362,0.305253,-0.001740,-2.064479
4.586888,0.387087,0.210345,0.440546,0.497767,0.004159,-0.000392,0.001740,-0.075544,0.413839,0.417598,-3.062290,-1.681959,3.493795,0.001400,0.296005,-0.009249,-3.404998
4.591046,0.387006,0.210889,0.440736,0.498938,0.004159,-0.000362,0.001774,-0.058033,0.401607,0.406745,4.669268,-2.740212,5.413947,0.001171,0.262873,-0.033132,-5.302522
4.595205,0.387091,0.211374,0.441042,0.499811,0.004159,-0.000147,0.001648,-0.024676,0.378817,0.387891,12.838782,-8.660298,15.486610,0.000873,0.222899,-0.039974,-6.442352
4.599363,0.387146,0.211816,0.441302,0.500632,0.004159,0.000059,0.001471,0.021813,0.350661,0.365383,23.411094,-15.192161,27.908441,0.000821,0.188787,-0.034112,-6.208993
4.603522,0.387348,0.212233,0.441680,0.501241,0.004159,0.000341,0.001344,0.066381,0.330075,0.349609,29.917395,-17.201309,34.509934,0.000609,0.172807,-0.015980,-5.110308
4.607680,0.387542,0.212642,0.442047,0.501841,0.004159,0.000451,0.001268,0.102296,0.312819,0.335912,30.532579,-15.870397,34.410869,0.000600,0.148867,-0.023940,-2.735506
4.611839,0.387858,0.213013,0.442502,0.502232,0.004159,0.000712,0.001197,0.128523,0.306086,0.332272,25.660522,-10.718866,27.809288,0.000391,0.146076,-0.002791,0.264679
4.615998,0.388039,0.213456,0.442874,0.502911,0.004159,0.000691,0.001222,0.139182,0.312075,0.339434,17.506345,-4.328445,18.033512,0.000679,0.172169,0.026093,3.744383
4.620156,0.388161,0.213978,0.443233,0.503811,0.004159,0.000619,0.001336,0.135312,0.339266,0.365980,7.939459,6.359747,10.172580,0.000900,0.205891,0.033723,5.847586
4.624315,0.388292,0.214589,0.443643,0.504875,0.004159,0.000434,0.001576,0.122769,0.378143,0.401255,-1.383739,17.327413,17.382577,0.001064,0.235484,0.029593,6.739272
4.628473,0.388397,0.215150,0.444006,0.505865,0.004159,0.000358,0.001694,0.108702,0.421216,0.439090,-7.329387,26.245033,27.249250,0.000990,0.271264,0.035780,6.547364
4.632632,0.388545,0.215946,0.444522,0.507272,0.004159,0.000383,0.001968,0.099730,0.463821,0.476569,-8.556348,29.951477,31.149672,0.001407,0.298227,0.026963,6.031219
4.636790,0.388570,0.216738,0.444929,0.508800,0.004159,0.000278,0.002149,0.092027,0.500948,0.508516,-7.392439,29.530561,30.441784,0.001529,0.315387,0.017160,3.590420
4.640949,0.388781,0.217472,0.445471,0.510008,0.004159,0.000383,0.002322,0.098122,0.523179,0.531438,-2.544240,24.518767,24.650418,0.001207,0.306624,-0.008763,0.412851
4.645107,0.389004,0.218184,0.446014,0.511157,0.004159,0.000459,0.002238,0.109049,0.529514,0.540646,2.240908,15.797121,15.955271,0.001149,0.296950,-0.009674,-2.008556
4.649266,0.389168,0.218913,0.446514,0.512401,0.004159,0.000598,0.002175,0.122301,0.520316,0.535054,7.279968,4.657339,8.642264,0.001244,0.281058,-0.015892,-4.059432
4.653425,0.389396,0.219558,0.447029,0.513408,0.004159,0.000615,0.002086,0.131549,0.502557,0.518486,8.038297,-4.958967,9.444870,0.001008,0.259939,-0.021119,-5.979084
4.657583,0.389607,0.220118,0.447488,0.514268,0.004159,0.000603,0.001934,0.143108,0.469363,0.489542,8.189963,-14.464505,16.622196,0.000860,0.217700,-0.042239,-6.890849
4.661742,0.389859,0.220641,0.447965,0.515006,0.004159,0.000691,0.001728,0.161186,0.431180,0.460636,9.350464,-21.434324,23.385068,0.000738,0.185176,-0.032524,-7.112162
4.665900,0.390020,0.221180,0.448370,0.515877,0.004159,0.000624,0.001622,0.173453,0.390205,0.429055,10.076416,-27.016996,28.834913,0.000871,0.165294,-0.019882,-6.851246
4.670059,0.390277,0.221614,0.448808,0.516436,0.004159,0.000670,0.001496,0.184288,0.355530,0.403325,9.902596,-27.373155,29.109295,0.000559,0.137262,-0.028032,-7.107576
4.674217,0.390635,0.222015,0.449317,0.516817,0.004159,0.000775,0.001374,0.193643,0.322549,0.379125,7.804834,-26.122337,27.263380,0.000381,0.109902,-0.027360,-6.457753
4.678376,0.391006,0.222314,0.449788,0.516988,0.004159,0.000986,0.001134,0.208355,0.293182,0.362184,8.392753,-23.331001,24.794634,0.000171,0.091409,-0.018493,-5.373413
4.682534,0.391301,0.222693,0.450232,0.517397,0.004159,0.001024,0.001079,0.221380,0.266784,0.348305,8.919323,-21.340598,23.129536,0.000408,0.071241,-0.020168,-4.126989
4.686693,0.391524,0.223001,0.450578,0.517745,0.004159,0.000889,0.000986,0.229792,0.240457,0.333754,8.692677,-19.740436,21.569595,0.000348,0.049326,-0.021914,-3.808378
4.690852,0.391920,0.223279,0.451060,0.517846,0.004159,0.000914,0.000965,0.236637,0.213336,0.317792,6.801112,-19.200233,20.369194,0.000101,0.031177,-0.018150,-3.322125
4.695010,0.392253,0.223532,0.451474,0.517967,0.004159,0.000952,0.000839,0.231138,0.191531,0.298887,2.346563,-18.095968,18.247477,0.000122,0.034934,0.003757,-2.431040
4.699169,0.392519,0.223726,0.451801,0.518049,0.004159,0.000995,0.000725,0.215030,0.173056,0.275491,-3.549666,-16.207812,16.591964,0.000082,0.031198,-0.003736,-1.698435
4.703327,0.392767,0.223873,0.452090,0.518060,0.004159,0.000847,0.000594,0.192650,0.156055,0.248632,-10.577425,-13.774339,17.367047,0.000011,0.022876,-0.008322,-0.952633
4.707486,0.393012,0.224033,0.452382,0.518100,0.004159,0.000759,0.000501,0.175678,0.134887,0.222030,-13.336382,-13.620969,19.062788,0.000040,0.012712,-0.010164,-0.210951
4.711644,0.393172,0.224227,0.452617,0.518297,0.004159,0.000653,0.000501,0.158876,0.116724,0.197310,-13.503385,-13.545988,19.126819,0.000197,0.014607,0.001895,0.263667
4.715803,0.393222,0.224383,0.452738,0.518541,0.004159,0.000455,0.000510,0.136553,0.101431,0.170559,-13.489753,-13.135297,18.828421,0.000244,0.017882,0.003275,0.104295
4.719961,0.393425,0.224429,0.452937,0.518409,0.004159,0.000413,0.000396,0.114194,0.093905,0.148879,-14.784878,-9.854881,17.768267,-0.000132,0.022704,0.004822,-0.535644
4.724120,0.393606,0.224535,0.453146,0.518412,0.004159,0.000434,0.000308,0.097973,0.090844,0.134222,-14.645141,-6.223418,15.912607,0.000004,0.026439,0.003736,-0.045338
4.728279,0.393694,0.224674,0.453292,0.518582,0.004159,0.000472,0.000291,0.091347,0.089426,0.127804,-10.870532,-2.886766,11.247306,0.000170,0.022362,-0.004077,0.074422
4.732437,0.393758,0.224783,0.453401,0.518723,0.004159,0.000333,0.000354,0.087860,0.084281,0.122114,-6.332481,-2.314184,6.742089,0.000141,0.016617,-0.005745,-0.410469
4.736596,0.393909,0.224901,0.453591,0.518783,0.004159,0.000303,0.000367,0.089256,0.074743,0.118331,-2.096058,-3.871743,4.402710,0.000060,0.006609,-0.010008,-0.978511
4.740754,0.394040,0.225057,0.453782,0.518939,0.004159,0.000346,0.000383,0.094132,0.067507,0.118360,0.669716,-5.270819,5.313196,0.000156,0.003154,-0.003455,-0.990580
4.744913,0.394188,0.225095,0.453929,0.518850,0.004159,0.000430,0.000312,0.092679,0.064432,0.115645,1.158796,-4.773218,4.911866,-0.000089,0.012306,0.009151,-1.163698
